distance_km,time_of_day,traffic_level,weather_condition,traffic_blocks,holiday,event_nearby,ride_demand_level,fare
10,0,3,Clear,0,1,0,2,113
26,20,2,Foggy,2,1,0,1,66
19,2,1,Rainy,2,1,0,4,41
39,20,1,Foggy,1,0,0,5,68
3,18,3,Clear,3,0,0,3,101
45,14,1,Clear,1,0,0,3,111
13,3,1,Clear,3,0,0,5,21
28,1,2,Foggy,1,0,0,4,124
20,16,2,Snowy,4,1,1,5,120
28,11,1,Snowy,1,0,0,3,113
8,19,3,Foggy,3,0,1,1,67
41,7,1,Foggy,2,0,0,4,26
39,4,2,Snowy,0,0,0,4,13
1,9,1,Foggy,0,0,0,5,100
3,18,1,Rainy,0,0,1,1,103
13,8,3,Snowy,3,0,0,4,104
28,15,1,Rainy,4,0,0,3,15
49,0,2,Clear,2,0,1,5,144
25,14,2,Snowy,3,0,0,2,110
33,1,3,Foggy,4,0,0,1,35
38,13,3,Rainy,1,0,0,2,122
6,20,1,Snowy,3,0,0,5,10
44,15,1,Clear,4,0,0,2,28
45,9,3,Clear,2,0,0,3,78
32,11,3,Snowy,0,0,0,5,94
45,12,2,Clear,1,0,0,3,123
47,19,2,Clear,1,0,0,3,79
21,8,1,Foggy,0,0,1,5,34
16,1,1,Rainy,2,0,1,3,106
21,18,3,Foggy,0,1,0,2,137
11,14,1,Foggy,4,0,0,3,86
37,14,3,Foggy,3,0,1,4,110
36,23,3,Foggy,2,0,1,5,56
35,0,1,Rainy,4,0,0,5,8
19,17,1,Clear,0,0,0,1,77
20,20,1,Snowy,2,0,0,5,113
18,6,2,Clear,2,0,0,3,40
47,9,2,Clear,0,0,0,2,15
41,8,2,Snowy,4,0,0,3,114
49,18,3,Clear,3,0,0,1,7
14,10,3,Snowy,1,0,0,1,113
15,3,2,Clear,1,0,1,3,148
31,0,1,Rainy,3,0,0,2,127
1,11,3,Rainy,3,0,0,1,80
3,0,1,Rainy,1,0,0,2,61
16,16,1,Clear,1,0,1,5,17
23,19,3,Rainy,1,0,0,2,71
11,8,3,Foggy,3,0,1,2,68
12,7,1,Snowy,4,0,0,3,57
10,3,2,Rainy,0,0,1,3,53
32,7,3,Clear,4,0,0,2,84
16,22,3,Foggy,0,0,1,1,113
8,21,3,Rainy,1,0,0,5,28
38,9,2,Rainy,3,0,1,3,96
12,17,2,Rainy,1,0,0,4,58
24,14,1,Clear,4,0,0,5,40
28,18,3,Snowy,0,0,0,4,70
8,19,3,Snowy,2,0,0,3,142
28,22,3,Foggy,0,0,0,1,148
36,23,2,Snowy,0,0,0,4,74
26,10,3,Rainy,3,0,1,3,118
8,23,3,Snowy,0,0,0,1,49
28,3,1,Snowy,4,0,0,1,71
28,8,2,Snowy,2,0,0,5,123
37,7,1,Rainy,2,0,0,3,148
41,15,3,Rainy,0,0,0,4,84
36,12,1,Snowy,1,0,0,3,90
27,4,3,Rainy,4,0,0,2,43
17,12,3,Rainy,4,0,1,4,121
9,18,1,Snowy,1,0,0,3,101
33,1,1,Rainy,3,0,0,4,35
20,11,3,Snowy,3,0,0,2,83
13,8,2,Rainy,3,0,0,2,69
28,0,2,Snowy,1,0,0,3,72
48,22,1,Clear,3,1,0,3,24
29,13,2,Clear,3,0,1,5,50
13,6,2,Foggy,0,0,0,3,17
46,16,3,Snowy,1,0,0,5,80
35,22,1,Snowy,3,0,0,2,33
6,13,1,Foggy,4,1,0,4,127
18,16,1,Rainy,3,0,0,4,100
5,1,1,Snowy,0,0,1,1,138
47,8,3,Rainy,1,0,0,2,96
25,14,3,Snowy,3,0,0,4,30
2,23,2,Foggy,0,0,0,4,60
10,15,1,Foggy,3,0,0,5,55
30,8,3,Foggy,2,0,0,2,89
45,3,3,Rainy,3,0,0,4,54
5,14,1,Clear,3,0,0,1,125
33,20,2,Snowy,2,1,1,3,55
1,9,2,Foggy,1,0,0,1,17
18,6,3,Clear,3,0,0,2,115
32,5,3,Clear,1,0,0,4,96
47,14,1,Snowy,0,0,0,4,97
49,1,1,Foggy,4,0,0,5,51
11,23,2,Foggy,1,0,0,5,116
21,14,3,Foggy,3,0,0,2,109
26,17,2,Snowy,0,0,0,5,74
25,13,2,Rainy,0,0,0,1,13
22,17,2,Foggy,4,0,0,3,86
27,2,2,Foggy,2,0,0,1,96
49,19,3,Clear,0,0,0,5,100
13,21,2,Rainy,3,0,0,2,82
33,13,3,Clear,4,0,0,1,84
34,5,3,Clear,3,0,0,2,110
41,13,1,Rainy,2,0,0,5,14
35,1,2,Foggy,3,0,0,5,139
1,21,2,Snowy,2,0,0,5,130
21,15,3,Snowy,4,0,0,2,90
48,23,2,Foggy,3,0,1,2,43
6,15,2,Snowy,1,0,0,2,15
28,20,2,Rainy,3,0,0,3,63
17,16,1,Clear,1,0,0,1,125
5,15,3,Foggy,1,0,0,2,115
31,15,3,Foggy,3,0,0,3,148
5,7,1,Foggy,1,0,0,5,59
38,5,3,Foggy,0,0,0,5,143
3,17,2,Foggy,0,0,0,1,49
23,22,2,Snowy,3,0,0,3,137
37,13,2,Clear,0,0,0,4,77
37,15,1,Clear,1,0,1,5,17
10,7,1,Rainy,4,0,0,2,97
10,17,1,Rainy,3,0,0,3,103
19,13,2,Snowy,2,0,0,5,113
17,16,3,Rainy,0,0,0,5,89
21,21,1,Clear,0,0,0,3,102
14,21,2,Rainy,1,0,0,1,14
9,7,2,Clear,0,0,0,1,67
46,15,2,Clear,3,0,0,5,35
1,22,2,Clear,4,0,0,4,99
45,23,3,Foggy,0,0,1,2,21
13,9,2,Rainy,3,0,0,5,69
4,9,2,Clear,4,0,0,4,17
1,20,3,Clear,0,0,0,2,43
49,17,3,Rainy,2,1,1,1,129
40,20,2,Snowy,3,0,0,5,134
32,17,1,Rainy,1,0,0,4,142
34,8,1,Clear,1,0,0,5,126
28,20,2,Rainy,4,0,0,4,6
31,0,3,Snowy,3,0,0,3,100
8,15,2,Foggy,4,0,0,3,53
39,9,2,Rainy,3,0,0,4,56
26,14,3,Snowy,0,0,1,2,101
34,4,3,Rainy,0,0,0,1,134
3,16,1,Clear,3,0,1,2,107
12,8,1,Snowy,4,0,0,4,103
1,5,2,Foggy,3,0,0,4,101
44,1,3,Snowy,0,0,1,3,135
5,12,2,Rainy,1,0,1,5,21
30,22,2,Clear,0,0,0,2,37
30,17,3,Clear,2,0,0,1,90
17,19,1,Foggy,4,0,0,3,14
48,3,2,Snowy,4,0,1,3,117
47,9,3,Foggy,4,1,1,3,110
23,22,1,Foggy,2,0,0,5,82
15,21,1,Rainy,4,0,0,3,56
37,10,3,Snowy,2,0,0,5,143
21,12,3,Foggy,1,0,1,2,28
14,22,3,Rainy,0,0,0,2,24
2,21,2,Snowy,0,0,0,4,105
11,16,2,Foggy,0,1,0,4,105
39,10,3,Snowy,2,1,0,5,51
38,3,2,Clear,0,0,0,5,56
34,13,2,Snowy,1,0,0,4,10
38,2,3,Snowy,3,0,0,4,49
34,22,2,Clear,1,0,0,5,13
18,22,3,Snowy,0,0,0,4,88
30,11,2,Foggy,4,0,1,3,94
15,3,3,Foggy,3,0,1,5,87
27,15,2,Snowy,3,0,0,1,128
34,6,1,Rainy,3,0,0,5,96
38,19,1,Snowy,4,0,1,2,92
33,18,3,Clear,3,0,0,5,26
24,17,2,Foggy,2,0,0,5,109
15,20,3,Rainy,4,0,0,2,24
30,8,1,Snowy,2,0,0,5,47
42,10,1,Foggy,4,0,0,1,122
17,18,1,Snowy,0,0,0,4,32
5,16,1,Foggy,3,0,0,1,13
29,20,1,Clear,4,0,1,3,54
4,17,2,Snowy,2,0,0,4,43
10,5,3,Rainy,1,0,0,5,148
17,2,3,Rainy,3,0,0,5,79
10,13,2,Rainy,2,0,0,2,39
17,8,2,Foggy,1,0,0,5,148
20,2,3,Foggy,4,0,0,3,71
24,1,1,Foggy,3,0,0,5,16
5,18,2,Clear,1,0,0,5,11
34,5,2,Clear,2,0,0,5,63
6,2,3,Clear,1,0,0,3,139
2,8,1,Snowy,4,0,0,4,97
13,17,2,Foggy,4,0,0,5,124
43,6,2,Foggy,4,0,0,2,144
43,1,1,Rainy,4,0,0,2,90
48,0,2,Clear,4,0,0,4,142
11,4,3,Clear,0,0,0,2,146
47,23,3,Snowy,1,0,1,2,33
23,2,1,Foggy,2,0,0,5,96
16,6,3,Rainy,3,0,1,5,81
31,5,2,Snowy,1,0,0,3,142
11,0,3,Clear,0,0,0,5,9
16,22,1,Snowy,1,0,0,4,126
8,18,3,Snowy,3,0,0,1,97
4,19,2,Rainy,3,1,1,5,36
40,13,2,Rainy,1,0,0,3,33
4,9,3,Snowy,2,1,0,5,129
25,1,1,Foggy,2,0,0,5,61
3,10,1,Foggy,3,0,0,2,9
32,15,3,Clear,3,0,0,4,93
3,16,1,Clear,1,0,0,3,80
27,4,2,Snowy,4,0,1,5,17
29,21,1,Snowy,3,0,0,3,146
32,17,3,Rainy,1,0,0,4,148
19,15,2,Snowy,0,0,0,3,62
21,9,2,Rainy,0,0,1,5,31
5,5,3,Rainy,2,0,0,1,78
18,21,1,Rainy,2,0,0,4,71
28,23,1,Foggy,3,0,1,3,121
42,7,2,Snowy,1,0,0,1,90
22,5,2,Foggy,0,0,0,2,131
21,22,3,Clear,1,0,0,2,78
6,3,1,Clear,0,0,1,5,25
1,4,2,Rainy,3,0,0,2,124
5,5,1,Foggy,1,0,0,4,30
41,14,3,Clear,2,0,1,2,94
12,5,2,Clear,1,0,0,5,89
26,18,3,Rainy,2,0,0,2,19
46,19,1,Snowy,0,0,0,4,127
34,7,1,Snowy,1,0,0,4,34
49,12,2,Snowy,2,0,0,5,9
14,3,2,Clear,1,0,0,2,115
26,21,3,Rainy,3,0,1,2,114
45,16,2,Rainy,2,0,0,1,62
27,13,1,Snowy,4,1,0,4,80
9,17,2,Clear,0,0,1,4,24
26,14,1,Snowy,1,0,0,3,52
47,21,2,Clear,1,0,0,4,10
22,18,3,Clear,0,0,1,2,84
47,10,3,Snowy,2,0,0,2,107
30,6,1,Clear,0,0,0,5,110
43,0,3,Snowy,1,0,0,1,119
48,2,2,Foggy,4,0,0,3,110
17,18,1,Clear,1,0,0,3,62
26,0,2,Foggy,3,0,0,4,143
36,3,1,Clear,2,0,1,3,25
1,23,1,Rainy,4,0,1,1,69
8,10,1,Rainy,0,0,1,1,143
49,6,3,Rainy,2,0,0,3,61
35,6,3,Snowy,1,0,0,2,96
15,13,3,Snowy,4,0,0,2,90
47,14,1,Foggy,0,1,0,5,111
22,4,3,Foggy,0,0,1,3,123
14,13,3,Clear,1,0,0,2,8
26,12,1,Clear,0,0,0,5,112
28,19,3,Snowy,3,0,0,4,103
23,21,1,Rainy,3,0,1,3,48
14,17,3,Foggy,4,0,0,3,14
24,0,1,Rainy,2,0,0,4,96
2,12,1,Foggy,3,0,1,5,146
45,22,1,Clear,2,0,0,3,89
26,19,3,Clear,4,0,0,5,31
14,6,1,Clear,0,0,0,2,82
7,5,1,Foggy,3,1,0,5,88
3,8,2,Foggy,3,0,0,5,103
47,9,2,Snowy,1,0,0,1,116
23,21,1,Snowy,4,0,0,1,20
46,2,1,Rainy,2,0,0,4,138
43,6,3,Snowy,2,0,1,3,139
47,10,3,Clear,3,0,0,5,137
45,11,1,Rainy,1,0,0,5,136
18,11,3,Rainy,1,0,0,3,46
38,12,3,Clear,3,0,0,3,84
35,21,1,Clear,1,0,0,5,41
15,22,3,Rainy,2,0,0,3,92
25,7,2,Clear,0,0,0,5,11
37,3,3,Snowy,4,0,0,3,80
28,20,3,Clear,0,0,0,1,100
10,19,1,Foggy,3,0,0,4,137
39,0,3,Rainy,0,0,1,3,42
17,5,2,Clear,4,0,0,4,26
39,22,1,Rainy,2,0,0,3,63
22,1,2,Rainy,4,0,0,3,124
26,21,3,Foggy,1,0,0,4,44
44,13,1,Rainy,3,0,0,5,84
25,17,1,Snowy,4,0,1,2,40
17,9,1,Rainy,1,0,0,4,146
13,20,2,Clear,1,0,1,2,85
20,0,1,Clear,1,0,0,2,36
25,2,3,Clear,4,0,0,1,107
4,19,1,Clear,0,1,0,5,91
10,3,1,Snowy,4,0,1,4,13
3,17,3,Foggy,1,0,0,4,85
41,7,1,Rainy,0,0,0,5,121
45,21,1,Clear,3,0,0,5,71
18,8,2,Foggy,1,0,1,2,67
47,21,3,Snowy,2,1,0,1,87
36,18,3,Foggy,4,1,0,5,47
47,1,1,Rainy,1,0,0,5,26
22,8,2,Foggy,3,1,0,4,18
34,2,2,Clear,4,0,0,3,25
47,21,2,Rainy,1,0,0,4,118
8,1,2,Rainy,3,0,0,5,27
40,6,2,Rainy,0,0,0,2,8
49,16,3,Foggy,1,0,0,2,19
44,16,1,Snowy,1,0,0,5,109
19,8,3,Clear,0,0,0,2,142
42,0,3,Rainy,0,0,0,5,61
41,0,3,Clear,0,0,0,1,137
37,7,2,Clear,0,0,1,1,24
6,16,2,Rainy,4,1,0,4,37
26,7,3,Clear,0,1,0,5,27
34,18,3,Foggy,0,0,1,4,50
45,3,1,Rainy,2,0,1,2,149
6,17,2,Snowy,3,0,0,1,96
37,12,1,Foggy,3,0,0,4,41
33,21,1,Rainy,4,0,0,5,68
22,6,2,Rainy,4,1,0,3,11
21,2,1,Snowy,2,0,0,3,45
6,13,2,Clear,0,0,0,4,20
6,8,1,Clear,0,1,1,5,5
48,2,1,Clear,2,0,0,5,40
4,6,2,Rainy,0,0,1,3,139
30,14,3,Foggy,1,0,0,2,78
11,3,3,Clear,3,0,0,4,106
30,4,3,Foggy,1,0,1,1,82
31,8,3,Clear,2,0,0,5,114
24,2,2,Rainy,4,0,0,4,92
9,15,1,Rainy,2,0,0,5,138
3,15,2,Clear,3,1,0,1,99
31,18,2,Snowy,2,0,0,2,7
40,8,2,Rainy,1,0,0,2,18
37,19,1,Foggy,0,0,0,4,11
36,0,3,Foggy,1,0,1,3,81
24,16,2,Clear,3,0,0,3,132
31,11,2,Clear,4,0,0,3,31
6,8,1,Clear,2,1,0,4,37
2,21,1,Snowy,3,0,0,2,74
20,4,2,Rainy,2,0,0,4,41
28,14,1,Foggy,3,0,0,2,84
11,12,2,Foggy,2,0,1,1,50
4,18,2,Rainy,1,0,0,3,53
15,2,2,Rainy,0,0,0,4,44
6,1,1,Rainy,1,0,0,2,148
49,12,3,Foggy,1,0,0,1,143
30,6,2,Rainy,2,0,0,1,40
38,8,2,Foggy,4,0,0,3,117
2,21,2,Rainy,3,0,0,3,17
15,9,2,Clear,1,0,1,2,41
11,0,2,Clear,4,0,0,3,90
8,21,3,Rainy,1,0,0,4,57
26,15,2,Snowy,1,0,0,2,45
45,10,1,Clear,1,0,1,4,37
44,23,3,Clear,4,0,0,4,121
5,7,2,Rainy,1,0,0,3,107
6,12,3,Clear,4,0,0,2,17
26,15,2,Rainy,1,0,0,3,8
4,2,3,Foggy,1,0,1,3,133
19,12,2,Clear,0,0,0,1,65
20,16,1,Snowy,0,0,0,1,52
33,20,2,Clear,2,0,0,5,134
20,5,3,Clear,1,0,1,4,103
49,9,1,Clear,0,0,0,2,125
12,8,3,Foggy,4,0,0,5,93
47,17,3,Rainy,4,0,0,3,120
1,16,2,Rainy,0,0,0,1,70
26,6,1,Rainy,0,0,0,5,123
14,1,2,Rainy,2,0,0,1,79
38,10,3,Clear,2,0,0,4,61
37,17,1,Foggy,0,0,1,1,113
11,2,2,Clear,1,0,0,1,46
36,13,3,Snowy,2,0,0,4,107
13,19,1,Foggy,4,0,0,1,55
43,12,2,Rainy,1,0,0,1,140
3,22,1,Foggy,3,0,1,2,89
33,16,1,Rainy,0,0,0,4,9
6,21,2,Rainy,1,0,1,3,141
10,10,3,Foggy,2,0,0,4,85
5,6,2,Foggy,3,0,0,2,24
23,2,2,Snowy,1,0,1,4,66
10,2,1,Rainy,2,0,0,4,114
44,1,2,Foggy,3,0,0,5,139
2,20,1,Foggy,3,0,1,2,44
13,15,3,Clear,4,0,0,3,143
40,22,1,Foggy,3,0,0,2,93
2,10,2,Rainy,3,0,0,1,140
20,13,2,Foggy,1,0,0,5,76
1,2,2,Foggy,1,0,0,2,18
37,6,3,Clear,3,1,1,4,100
9,7,2,Clear,0,0,0,4,72
17,12,2,Rainy,2,0,0,5,47
9,18,1,Foggy,0,0,0,2,129
11,10,2,Foggy,4,0,0,4,146
15,0,1,Clear,0,0,0,4,93
24,18,3,Foggy,3,0,0,1,103
38,12,2,Foggy,4,0,0,4,93
35,21,3,Foggy,0,0,0,2,77
30,16,2,Rainy,3,1,0,3,70
31,8,2,Clear,3,0,0,5,75
49,18,2,Rainy,1,0,0,5,7
5,18,1,Rainy,1,0,0,5,58
44,22,1,Rainy,4,0,0,4,112
14,22,1,Foggy,2,0,0,1,95
11,5,2,Snowy,3,0,1,4,32
9,6,2,Snowy,3,0,0,1,60
34,4,2,Rainy,3,0,0,4,105
12,7,1,Snowy,4,0,0,2,84
35,13,1,Rainy,0,0,1,5,52
35,17,3,Foggy,0,0,0,4,120
1,20,1,Foggy,3,0,0,2,23
40,19,3,Snowy,2,0,0,3,112
22,23,3,Snowy,2,0,0,1,45
29,2,1,Clear,1,0,1,5,147
8,21,2,Foggy,0,0,0,4,114
11,7,1,Foggy,3,0,0,5,30
41,13,3,Snowy,2,0,0,5,5
37,13,2,Rainy,0,0,0,4,54
14,6,1,Clear,1,0,0,2,20
30,5,2,Foggy,3,0,0,1,114
35,5,3,Clear,4,0,0,1,138
21,11,1,Rainy,3,0,1,3,32
37,21,2,Clear,3,0,0,2,39
5,14,3,Snowy,0,0,1,4,148
19,18,1,Snowy,0,0,0,5,138
14,3,1,Snowy,0,0,0,4,143
26,2,2,Foggy,2,0,0,5,11
4,12,2,Foggy,1,0,0,5,133
25,15,2,Rainy,0,0,0,1,44
45,12,1,Snowy,1,0,0,2,33
42,20,2,Snowy,0,0,1,2,16
25,9,2,Snowy,2,1,0,2,6
18,12,2,Snowy,1,0,0,5,62
40,7,1,Clear,2,0,0,5,96
8,11,1,Rainy,4,0,0,3,91
39,7,3,Clear,4,0,1,5,53
40,8,1,Foggy,2,0,0,2,20
14,9,1,Foggy,1,0,0,1,51
32,6,2,Foggy,4,0,0,2,138
38,2,2,Clear,3,0,1,2,148
33,4,1,Snowy,4,1,1,3,42
23,2,1,Snowy,1,0,0,2,65
15,17,2,Clear,1,1,0,2,62
33,18,2,Snowy,1,0,0,1,8
25,9,2,Snowy,0,0,0,2,78
17,8,3,Snowy,3,0,1,4,117
33,23,2,Rainy,0,0,0,5,148
47,6,3,Snowy,4,0,0,5,104
2,0,1,Foggy,4,0,1,5,145
14,9,2,Clear,0,0,0,2,9
40,1,3,Rainy,1,0,0,1,88
40,5,2,Snowy,4,0,1,5,141
39,20,2,Rainy,2,0,0,2,124
6,5,1,Foggy,4,0,0,4,128
6,23,3,Clear,3,0,0,4,35
3,7,3,Foggy,4,0,0,3,94
7,17,2,Clear,1,0,0,2,85
8,6,1,Foggy,2,0,0,4,120
42,17,1,Snowy,0,0,1,1,119
15,0,1,Snowy,1,0,0,4,101
47,23,2,Rainy,3,1,1,5,31
29,13,1,Clear,2,0,0,5,110
33,22,1,Snowy,4,0,0,1,142
30,19,1,Snowy,0,0,0,2,65
39,6,3,Clear,3,0,0,2,102
27,19,1,Snowy,2,0,0,3,111
36,6,1,Snowy,2,0,0,2,138
29,3,2,Clear,1,0,0,5,79
38,4,3,Rainy,1,0,0,3,80
33,22,1,Rainy,1,0,0,2,87
37,23,1,Foggy,2,0,0,2,40
27,20,3,Rainy,4,0,0,1,136
33,0,3,Rainy,2,0,0,2,20
4,19,1,Snowy,2,1,0,5,95
22,2,3,Foggy,0,0,1,1,143
2,12,1,Snowy,4,0,0,1,37
10,6,3,Rainy,4,1,0,1,43
5,5,1,Foggy,3,0,0,5,99
10,5,3,Snowy,2,0,0,2,23
33,1,1,Snowy,1,0,0,1,124
38,15,3,Snowy,4,0,0,5,59
13,5,3,Rainy,2,0,0,2,61
31,7,1,Rainy,3,0,1,4,89
47,20,2,Snowy,1,0,0,5,102
36,10,3,Snowy,4,0,0,4,15
45,17,1,Clear,3,0,1,3,134
24,22,2,Clear,2,0,0,3,20
15,5,2,Clear,1,0,0,4,13
29,13,1,Rainy,4,0,0,5,89
8,14,3,Snowy,1,0,0,3,115
5,10,1,Clear,4,0,0,1,77
29,14,3,Foggy,4,0,0,3,143
47,12,2,Clear,0,0,0,4,126
4,5,3,Foggy,4,0,0,4,23
12,3,1,Snowy,4,0,0,1,10
45,13,1,Foggy,0,0,0,5,110
2,12,2,Foggy,4,0,1,3,98
27,9,1,Foggy,0,1,0,1,28
31,21,3,Rainy,3,0,0,1,80
36,11,1,Foggy,4,0,0,5,57
36,23,1,Foggy,1,0,0,5,33
26,7,1,Clear,4,0,0,1,37
43,19,3,Clear,0,0,0,4,46
27,4,3,Foggy,3,0,0,4,33
5,1,2,Rainy,3,0,0,4,105
20,19,3,Rainy,2,0,0,5,85
11,11,1,Clear,3,1,0,5,142
10,5,1,Clear,1,0,0,3,79
40,14,3,Clear,0,0,0,1,145
38,17,3,Clear,0,1,0,1,50
6,17,2,Rainy,3,0,0,5,34
8,9,3,Clear,3,0,0,5,106
23,6,2,Clear,1,0,0,4,26
47,9,2,Rainy,3,1,0,3,131
26,4,3,Foggy,1,0,0,5,22
46,15,2,Rainy,1,0,1,1,51
43,18,2,Clear,0,0,0,5,51
12,2,1,Snowy,2,0,0,3,143
26,6,1,Snowy,4,0,0,5,11
13,18,1,Snowy,1,0,0,1,59
40,11,3,Rainy,2,0,1,4,86
18,9,1,Snowy,3,0,1,5,54
25,4,2,Foggy,2,0,0,5,70
33,1,1,Clear,0,0,1,3,55
47,2,1,Snowy,2,0,0,3,88
40,13,3,Clear,4,0,1,4,102
43,14,3,Foggy,3,0,0,1,6
12,19,3,Foggy,4,1,0,2,19
44,12,3,Clear,3,0,0,4,123
36,16,1,Clear,3,0,1,5,83
48,19,2,Rainy,4,0,1,3,110
4,3,2,Rainy,2,1,0,2,18
5,18,1,Snowy,0,0,0,2,127
37,14,2,Snowy,4,0,0,1,109
8,14,2,Snowy,0,0,0,3,136
42,8,1,Snowy,3,0,1,4,10
49,2,3,Snowy,2,0,0,2,31
28,1,1,Foggy,2,0,0,3,99
31,6,3,Snowy,2,0,0,5,148
9,8,2,Snowy,3,0,0,2,41
29,21,3,Snowy,0,0,0,5,96
14,4,3,Rainy,2,0,0,4,113
40,16,2,Snowy,2,0,0,1,64
41,2,3,Clear,3,0,0,2,16
22,8,2,Rainy,2,0,0,1,146
11,7,2,Foggy,2,0,0,4,23
23,8,1,Clear,3,0,0,4,21
1,23,1,Snowy,2,0,0,1,11
46,16,1,Clear,1,0,1,3,79
37,23,2,Rainy,0,0,0,5,36
21,7,3,Rainy,2,0,0,4,30
26,20,3,Snowy,0,1,0,3,51
46,13,1,Snowy,1,0,0,3,115
36,21,1,Foggy,2,0,0,2,115
23,15,1,Rainy,1,0,1,4,134
1,17,2,Foggy,0,0,1,5,20
40,16,2,Clear,3,1,0,3,115
15,23,1,Foggy,0,0,0,2,73
21,6,2,Snowy,4,1,0,3,28
47,19,1,Snowy,3,0,0,3,18
9,14,3,Rainy,2,0,1,5,39
9,6,2,Snowy,4,0,1,2,7
10,1,2,Snowy,1,0,0,2,120
26,1,2,Rainy,1,0,0,3,134
41,6,2,Snowy,4,0,0,4,27
35,18,3,Snowy,2,1,0,4,16
25,5,3,Clear,2,0,0,3,116
26,11,2,Snowy,4,0,0,3,18
11,14,3,Rainy,0,0,1,3,131
38,12,1,Snowy,4,0,0,1,87
2,6,3,Clear,3,0,0,5,54
7,6,1,Foggy,3,1,0,2,91
18,14,2,Foggy,4,0,1,5,118
27,3,1,Foggy,0,0,1,3,90
34,2,1,Rainy,3,0,0,4,119
27,0,3,Rainy,2,0,0,4,66
17,6,2,Rainy,3,0,0,2,52
43,8,3,Rainy,2,0,0,3,79
44,0,3,Snowy,3,0,0,2,137
24,4,2,Snowy,4,0,0,4,102
25,14,2,Snowy,3,0,0,4,94
7,3,3,Snowy,3,0,0,1,139
6,9,3,Foggy,0,0,0,1,95
24,1,1,Foggy,4,0,0,4,13
33,22,1,Rainy,0,0,0,5,13
49,6,3,Foggy,1,0,0,4,17
29,23,3,Rainy,4,0,0,1,80
43,18,3,Rainy,3,0,1,5,123
22,5,3,Foggy,1,0,0,2,135
26,14,3,Foggy,2,0,0,5,106
28,19,2,Snowy,4,0,0,2,81
21,11,3,Clear,4,1,0,5,37
49,10,3,Clear,3,0,0,4,126
7,2,1,Foggy,4,0,1,5,99
17,19,2,Snowy,3,0,0,4,105
20,16,1,Clear,3,0,0,3,88
41,6,3,Clear,4,1,0,4,86
49,22,3,Foggy,4,0,1,5,130
20,22,3,Foggy,2,0,0,1,51
22,17,3,Rainy,3,0,0,4,66
28,16,3,Foggy,0,0,0,5,68
40,15,2,Rainy,2,0,0,2,129
49,1,2,Foggy,2,1,0,2,51
7,4,2,Foggy,0,0,1,5,112
1,20,2,Snowy,4,0,1,4,122
32,12,2,Snowy,4,0,1,5,40
13,10,1,Rainy,3,0,0,5,72
30,23,1,Foggy,4,0,0,3,16
23,0,2,Rainy,0,0,0,5,90
19,22,3,Clear,2,0,0,2,64
32,2,3,Clear,2,0,0,3,43
30,17,3,Clear,1,1,0,3,27
29,20,2,Snowy,4,0,0,2,142
49,3,2,Snowy,0,0,0,1,14
45,8,3,Snowy,4,0,0,2,42
29,10,1,Snowy,4,0,0,4,120
30,16,1,Rainy,3,0,1,1,83
16,10,1,Rainy,1,0,0,1,30
40,2,1,Foggy,4,0,0,2,62
19,18,3,Foggy,1,0,0,5,104
18,19,1,Foggy,0,0,0,3,129
1,22,2,Rainy,0,0,1,3,25
14,20,2,Foggy,2,0,0,3,136
47,10,2,Snowy,0,0,0,2,110
2,13,1,Foggy,2,0,0,4,60
28,5,2,Foggy,4,0,1,2,119
49,18,2,Rainy,0,0,0,2,139
30,20,2,Foggy,0,0,0,2,66
38,14,2,Clear,0,0,0,3,58
4,10,3,Snowy,3,0,0,3,14
1,17,1,Rainy,0,0,0,3,64
8,3,1,Clear,1,0,0,5,93
29,18,1,Foggy,2,0,0,3,126
39,2,3,Snowy,4,0,0,2,107
3,11,1,Clear,3,0,1,2,120
32,3,3,Foggy,0,0,1,4,59
10,23,2,Snowy,2,0,1,2,54
10,11,3,Snowy,3,0,0,3,77
19,23,1,Clear,4,0,0,5,43
46,0,3,Clear,0,0,1,5,18
34,15,3,Snowy,3,0,0,3,36
33,20,2,Clear,2,0,0,5,121
23,1,3,Snowy,0,0,0,2,35
28,21,3,Clear,4,0,0,3,34
32,2,3,Snowy,3,0,0,3,40
7,15,3,Rainy,2,0,0,5,134
29,9,1,Rainy,2,0,1,4,9
8,8,2,Foggy,3,0,1,4,58
1,13,3,Foggy,2,0,0,2,79
3,7,2,Snowy,4,0,0,3,105
24,1,2,Snowy,3,0,0,2,13
23,10,1,Foggy,1,0,0,3,107
8,1,3,Clear,4,0,0,2,13
47,14,3,Rainy,2,0,0,1,141
37,17,1,Rainy,4,0,0,3,120
3,4,1,Foggy,1,0,0,3,74
33,6,1,Snowy,0,0,0,4,117
28,22,2,Foggy,3,0,0,1,14
47,18,3,Rainy,3,0,0,4,141
8,18,3,Foggy,1,0,1,5,30
34,15,3,Foggy,1,0,0,5,38
35,18,1,Foggy,0,0,0,1,46
32,16,2,Foggy,2,0,1,4,126
24,12,2,Rainy,2,0,1,3,116
14,7,1,Rainy,1,0,0,3,9
32,10,3,Snowy,2,0,0,2,102
46,17,3,Rainy,4,0,0,1,58
43,10,2,Snowy,3,0,0,2,34
16,22,2,Clear,4,0,0,1,102
4,8,3,Rainy,2,0,0,3,58
37,13,1,Foggy,2,1,1,3,63
21,1,1,Snowy,2,0,0,3,49
14,16,2,Rainy,2,0,0,5,8
